Time series;Closing price;MA;Trend;Trading signal
1287;7658.57;7487.757999999992;no;0.28424898131235066
1288;7689.28;7500.183999999993;no;0.5
1289;7618.11;7502.265999999991;no;0.5
1290;7492.7;7503.700666666659;no;0.5
1291;6781.17;7466.712666666659;no;0.3460395119836506
1292;6880.61;7435.593999999993;no;0.5
1293;6557.67;7398.605333333327;no;0.36945674638322984
1294;6307.4;7321.135333333325;down;0.0
1295;6646.1;7272.4933333333265;down;0.5
1296;6390.6;7199.0479999999925;down;0.0
1297;6487.92;7130.802666666659;down;0.06790900861899365
1298;6453.41;7051.563333333326;down;0.0
1299;6707.5;6985.151999999993;down;0.0
1300;6736.52;6935.035999999994;down;0.23777777777778444
1301;6756.58;6877.6093333333265;down;0.5
1302;6718.33;6814.926666666662;down;0.5
1303;6050.45;6705.671333333326;down;0.0
1304;6177.38;6609.622666666662;down;0.11964873765093535
1305;6153.4;6520.335999999994;down;0.23005226011529495
1306;6253.61;6485.165333333326;down;0.5
1307;6068.0;6430.991333333326;down;0.38228742473286653
1308;6135.64;6402.855999999994;down;0.4036273215138666
1309;5848.33;6372.251333333327;down;0.0
1310;6204.24;6342.7939999999935;down;0.0
1311;6385.71;6342.4679999999935;no;0.0679113274268989
1312;6349.99;6333.272666666661;no;0.0
1313;6612.98;6343.910666666661;no;0.5
1314;6507.99;6330.609999999995;no;0.0
1315;6584.25;6320.458666666661;no;0.40229153405474444
1316;6533.69;6305.599333333327;no;0.0
1317;6596.53;6297.479333333326;no;0.0
1318;6759.99;6344.781999999995;no;0.5
1319;6706.6;6380.063333333328;no;0.5
1320;6666.75;6414.286666666662;no;0.5
1321;6299.46;6417.343333333329;no;0.20415809579782535
1322;6380.0;6438.143333333329;no;0.5
1323;6243.88;6445.359333333329;no;0.49823881648468726
1324;6215.59;6469.843333333329;no;0.0
1325;6243.98;6472.492666666662;no;0.0
1326;6349.3;6470.0653333333275;no;0.0
1327;6721.04;6494.801999999994;no;0.0
1328;7310.71;6541.317333333328;no;0.0
1329;7374.88;6599.109999999995;no;0.1566367904396073
1330;7471.42;6658.254666666661;no;0.5
1331;7330.84;6711.397999999995;up;0.5
1332;7409.92;6765.623999999994;up;0.5206179183951454
1333;7396.6;6808.064666666662;up;0.5
1334;7719.62;6875.599333333326;up;0.5
1335;8403.83;6991.40466666666;up;1.0
1336;8174.06;7116.377999999992;up;0.9825131297412959
1337;7926.0;7219.444666666659;up;0.5
1338;8183.05;7348.722666666659;up;0.5
1339;8237.74;7483.5326666666615;up;1.0
1340;8216.74;7615.049999999994;up;1.0
1341;8160.21;7735.777333333328;up;1.0
1342;7725.43;7802.736666666661;no;0.5
1343;7602.01;7822.156666666659;no;0.5
1344;7536.37;7832.922666666659;no;0.5
1345;7416.98;7829.293333333327;no;0.5
1346;7009.99;7807.903333333326;no;0.38279792746114044
1347;7032.61;7782.749333333327;no;0.5
1348;6936.11;7752.049999999993;down;0.5
1349;6717.68;7685.2539999999935;down;0.5
1350;6283.59;7543.904666666659;down;0.17782400871783466
1351;6543.76;7435.2179999999935;down;0.5
1352;6139.99;7316.150666666659;down;0.0
1353;6239.98;7186.612666666659;down;0.0
1354;6310.82;7058.151333333326;down;0.5
1355;6252.63;6927.2106666666605;down;0.375
1356;6193.62;6796.104666666658;down;0.0
1357;6272.3;6699.229333333326;down;0.0
1358;6313.51;6613.329333333327;down;0.0
1359;6580.15;6549.581333333325;no;0.5
1360;6399.28;6481.734666666659;no;0.31301713613962107
1361;6481.99;6446.534666666659;no;0.5
1362;6260.82;6395.081999999991;no;0.0
1363;6479.27;6364.625999999991;no;0.3648744460856727
1364;6355.76;6340.497999999991;no;0.0
1365;6525.01;6356.592666666659;no;0.0
1366;6692.94;6366.537999999991;no;0.0
1367;6732.4;6406.031999999991;no;0.07826513109531873
1368;6700.46;6436.730666666659;up;0.5
1369;6904.51;6476.309999999991;up;0.5
1370;7080.94;6531.530666666657;up;1.0
1371;7032.96;6587.4866666666585;up;1.0
1372;6984.01;6634.933999999991;up;0.5
1373;7017.35;6681.856666666659;up;0.5
1374;7185.01;6722.180666666659;up;0.5
1375;7290.31;6781.582666666659;up;0.6535143613371265
1376;7258.99;6833.382666666659;up;0.9251796978142877
1377;7361.0;6906.727999999993;up;1.0
1378;6679.3;6920.063333333326;no;0.5
1379;6493.09;6929.218666666659;no;0.5
1380;6400.0;6920.88466666666;no;0.5
1381;6178.31;6886.575999999993;no;0.0
1382;6236.04;6853.485333333327;no;0.0
1383;6301.99;6826.9206666666605;down;0.2590673575129531
1384;6279.99;6785.285999999994;down;0.0
1385;6322.45;6734.719999999993;down;0.0
1386;6485.7;6698.235999999993;down;0.10529330889092257
1387;6476.51;6664.4026666666605;down;0.0
1388;6520.15;6631.255999999991;down;0.5
1389;6499.98;6585.587333333327;down;0.5
1390;6254.52;6516.534666666659;down;0.0
1391;6332.34;6454.757999999992;down;0.0
1392;6388.4;6389.9179999999915;down;0.0
1393;6492.98;6377.496666666658;no;0.0
1394;6749.45;6394.587333333325;no;0.5
1395;6710.01;6415.254666666658;no;0.5
1396;6702.22;6450.181999999992;no;0.5
1397;6581.52;6473.213999999992;up;1.0
1398;6428.99;6481.680666666658;no;0.0
1399;6461.51;6493.781999999991;no;0.0
1400;6681.62;6517.7266666666565;no;0.5
1401;6610.76;6526.06399999999;no;0.5
1402;6579.38;6532.921999999991;no;0.15370161593386156
1403;6597.81;6538.099333333325;no;0.5
1404;6571.2;6542.847333333325;up;1.0
1405;6500.0;6559.212666666658;no;0.23807688071373267
1406;6456.77;6567.507999999992;no;0.0
1407;6547.56;6578.118666666659;no;0.045741324921141906
1408;6582.12;6584.061333333327;no;0.5
1409;6544.08;6570.369999999993;no;0.0
1410;6577.63;6561.5446666666585;no;0.0
1411;6604.75;6555.04666666666;no;0.5
1412;6588.8;6555.531999999993;no;0.5
1413;6517.55;6561.4359999999915;no;0.5
1414;6152.76;6540.852666666659;no;0.0
1415;6185.15;6507.7546666666585;no;0.06440982624325008
1416;6199.69;6480.349999999993;no;0.0322524542011278
1417;6183.0;6453.92466666666;down;0.0
1418;6441.74;6443.519999999992;down;0.09305729820158605
1419;6461.2;6436.18666666666;no;0.5
1420;6437.29;6432.005999999993;no;0.5
1421;6396.18;6427.96666666666;no;0.2163265306122519
1422;6383.46;6417.02666666666;no;0.0
1423;6412.86;6405.7426666666615;no;0.46448087431690865
1424;6413.38;6397.0293333333275;no;0.5
1425;6406.06;6385.5913333333265;no;0.34097035040432405
1426;6393.41;6371.501999999994;no;0.0
1427;6411.96;6359.712666666662;no;0.5
1428;6393.53;6351.444666666662;no;0.0
1429;6406.1;6368.3339999999935;no;0.4070321811680811
1430;6407.66;6383.167999999995;no;0.5
1431;6399.27;6396.473333333329;no;nan
